x,y,yaw
-2.676753520965576172e+00,-1.063436388969421387e+00,3.130505561882648280e+00
-2.676753520965576172e+00,-1.063436388969421387e+00,3.130505561882648280e+00
-2.676753520965576172e+00,-1.063436388969421387e+00,3.130505561882648280e+00
-2.676814317703247070e+00,-1.063487410545349121e+00,3.040880200969783065e+00
-2.676814317703247070e+00,-1.063487410545349121e+00,3.040880200969783065e+00
-2.676814317703247070e+00,-1.063487410545349121e+00,3.040880200969783065e+00
-2.676827907562255859e+00,-1.063678383827209473e+00,2.955310824542856984e+00
-2.676827907562255859e+00,-1.063678383827209473e+00,2.955310824542856984e+00
-2.676827907562255859e+00,-1.063678383827209473e+00,2.955310824542856984e+00
-2.676764965057373047e+00,-1.063844680786132812e+00,2.900460947111727528e+00
-2.676959991455078125e+00,-1.063744783401489258e+00,2.875684237555909739e+00
-2.676959991455078125e+00,-1.063744783401489258e+00,2.875684237555909739e+00
-2.676959991455078125e+00,-1.063744783401489258e+00,2.875684237555909739e+00
-2.676959991455078125e+00,-1.063744783401489258e+00,2.875684237555909739e+00
-2.676959991455078125e+00,-1.063744783401489258e+00,2.875684237555909739e+00
-2.677176713943481445e+00,-1.063729405403137207e+00,2.742191746057622836e+00
-2.677176713943481445e+00,-1.063729405403137207e+00,2.742191746057622836e+00
-2.676976680755615234e+00,-1.063957571983337402e+00,2.703474783472990861e+00
-2.677049875259399414e+00,-1.063920140266418457e+00,2.682620321714414224e+00
-2.677049875259399414e+00,-1.063920140266418457e+00,2.682620321714414224e+00
-2.677123785018920898e+00,-1.063804745674133301e+00,2.641864314564731586e+00
-2.677123785018920898e+00,-1.063804745674133301e+00,2.641864314564731586e+00
-2.677155494689941406e+00,-1.063834905624389648e+00,2.579143521565547381e+00
-2.677228689193725586e+00,-1.063781738281250000e+00,2.535985933116851943e+00
-2.677228689193725586e+00,-1.063781738281250000e+00,2.535985933116851943e+00
-2.677356958389282227e+00,-1.063891649246215820e+00,2.461182825246431172e+00
-2.677356958389282227e+00,-1.063891649246215820e+00,2.461182825246431172e+00
-2.677443742752075195e+00,-1.063978672027587891e+00,2.419999057708672296e+00
-2.677176475524902344e+00,-1.064287304878234863e+00,2.392314674289417020e+00
-2.677176475524902344e+00,-1.064287304878234863e+00,2.392314674289417020e+00
-2.677289962768554688e+00,-1.064063429832458496e+00,2.356094869813110559e+00
-2.677275896072387695e+00,-1.064287781715393066e+00,2.320697272152520085e+00
-2.677275896072387695e+00,-1.064287781715393066e+00,2.320697272152520085e+00
-2.677359104156494141e+00,-1.064209461212158203e+00,2.197014755010951337e+00
-2.677359104156494141e+00,-1.064209461212158203e+00,2.197014755010951337e+00
-2.677334070205688477e+00,-1.064128398895263672e+00,2.173485778774000288e+00
-2.677399635314941406e+00,-1.064142465591430664e+00,2.147216226419446539e+00
-2.677489280700683594e+00,-1.064265370368957520e+00,2.112355762034621165e+00
-2.677489280700683594e+00,-1.064265370368957520e+00,2.112355762034621165e+00
-2.677548408508300781e+00,-1.064072608947753906e+00,2.069991291812796508e+00
-2.677540779113769531e+00,-1.064105749130249023e+00,2.043270134569474816e+00
-2.677540779113769531e+00,-1.064105749130249023e+00,2.043270134569474816e+00
-2.677612543106079102e+00,-1.064137101173400879e+00,2.004813264239770021e+00
-2.677630901336669922e+00,-1.063966393470764160e+00,1.966338660858084175e+00
-2.677630901336669922e+00,-1.063966393470764160e+00,1.966338660858084175e+00
-2.677656173706054688e+00,-1.064060926437377930e+00,1.886758832963979282e+00
-2.677656173706054688e+00,-1.064060926437377930e+00,1.886758832963979282e+00
-2.677595138549804688e+00,-1.064225554466247559e+00,1.862435619290350175e+00
-2.677710533142089844e+00,-1.064155459403991699e+00,1.823690524485714448e+00
-2.677733898162841797e+00,-1.064025163650512695e+00,1.800280977813883965e+00
-2.677733898162841797e+00,-1.064025163650512695e+00,1.800280977813883965e+00
-2.677761554718017578e+00,-1.064034581184387207e+00,1.768104443654217706e+00
-2.677761554718017578e+00,-1.064034581184387207e+00,1.768104443654217706e+00
