x,y,yaw
2.288903713226318359e+00,-1.827836155891418457e+00,-2.976517368428839294e+00
2.282285213470458984e+00,-1.828702807426452637e+00,-2.981074746335963255e+00
2.277093887329101562e+00,-1.829203605651855469e+00,-2.969893113334781010e+00
2.275312423706054688e+00,-1.826442956924438477e+00,-2.913045614348304113e+00
2.274424314498901367e+00,-1.823348999023437500e+00,-2.839161603511965115e+00
2.272515058517456055e+00,-1.820455312728881836e+00,-2.774322773939737363e+00
2.272324085235595703e+00,-1.818754434585571289e+00,-2.739213464917201968e+00
2.272390604019165039e+00,-1.817734122276306152e+00,-2.719705773550880501e+00
2.271640539169311523e+00,-1.816687345504760742e+00,-2.692541940687927848e+00
2.270998716354370117e+00,-1.815535545349121094e+00,-2.664899205776807278e+00
2.264485120773315430e+00,-1.817509889602661133e+00,-2.630670756309818614e+00
2.249475717544555664e+00,-1.824657559394836426e+00,-2.611373323313730399e+00
2.235412836074829102e+00,-1.832271814346313477e+00,-2.602699673701407868e+00
2.206866264343261719e+00,-1.849397063255310059e+00,-2.608456905364189726e+00
2.179960966110229492e+00,-1.865217924118041992e+00,-2.608431145779098070e+00
2.161171913146972656e+00,-1.876378536224365234e+00,-2.603877003438497262e+00
2.145196676254272461e+00,-1.885879397392272949e+00,-2.611465528269714120e+00
2.130992650985717773e+00,-1.894378423690795898e+00,-2.604946583899430124e+00
2.117359161376953125e+00,-1.902302503585815430e+00,-2.606361783188172243e+00
2.102883815765380859e+00,-1.910753607749938965e+00,-2.604450240564503360e+00
2.094800233840942383e+00,-1.915491938591003418e+00,-2.593639502087415227e+00
2.082691669464111328e+00,-1.921996116638183594e+00,-2.598672939114795799e+00
2.075178861618041992e+00,-1.926911950111389160e+00,-2.591243000143449215e+00
2.067475318908691406e+00,-1.931799530982971191e+00,-2.589526710308185820e+00
2.061017990112304688e+00,-1.935290813446044922e+00,-2.583223186082014511e+00
2.055459022521972656e+00,-1.938669562339782715e+00,-2.585883975568266102e+00
2.051922559738159180e+00,-1.941800236701965332e+00,-2.597401002591382735e+00
2.052983283996582031e+00,-1.942103147506713867e+00,-2.619044515499107995e+00
2.054170131683349609e+00,-1.943066596984863281e+00,-2.641565011410071939e+00
2.054199457168579102e+00,-1.944349408149719238e+00,-2.669320690027731757e+00
2.054879188537597656e+00,-1.945601940155029297e+00,-2.699122953512380185e+00
2.048768758773803711e+00,-1.949923753738403320e+00,-2.730033075804763065e+00
2.034500360488891602e+00,-1.957564830780029297e+00,-2.748459607010353967e+00
2.011503696441650391e+00,-1.967711806297302246e+00,-2.759046981030430779e+00
1.983632326126098633e+00,-1.979082942008972168e+00,-2.761395010470583777e+00
1.960128188133239746e+00,-1.989224076271057129e+00,-2.760268114558400043e+00
1.936691522598266602e+00,-1.998951554298400879e+00,-2.757981264074044425e+00
1.918624401092529297e+00,-2.006461143493652344e+00,-2.756848829126288702e+00
1.905189514160156250e+00,-2.011982679367065430e+00,-2.756702055028765308e+00
1.890173912048339844e+00,-2.018491506576538086e+00,-2.745191993012467524e+00
1.876175165176391602e+00,-2.024281501770019531e+00,-2.748067889355410021e+00
1.865967988967895508e+00,-2.028907537460327148e+00,-2.754170282672962600e+00
1.857199549674987793e+00,-2.032917261123657227e+00,-2.759121227489115036e+00
1.849283576011657715e+00,-2.036933422088623047e+00,-2.767074485054187960e+00
1.842700839042663574e+00,-2.039635419845581055e+00,-2.767959869555140617e+00
1.836593151092529297e+00,-2.042577266693115234e+00,-2.777050266411838830e+00
1.831384062767028809e+00,-2.043477773666381836e+00,-2.762490401200115464e+00
1.824494004249572754e+00,-2.040160894393920898e+00,-2.645990750963946869e+00
1.820773482322692871e+00,-2.034902811050415039e+00,-2.519165376769657794e+00
1.816273093223571777e+00,-2.028795242309570312e+00,-2.351750960341434382e+00
1.810058355331420898e+00,-2.023709535598754883e+00,-2.191647439560851396e+00
1.804700374603271484e+00,-2.020715236663818359e+00,-2.080030035194424975e+00
1.801738381385803223e+00,-2.019144773483276367e+00,-2.009557806462154872e+00
1.798617839813232422e+00,-2.017841815948486328e+00,-1.935920202758396602e+00
1.796606659889221191e+00,-2.016943693161010742e+00,-1.894843417399238783e+00
1.793914079666137695e+00,-2.016739368438720703e+00,-1.838950304195939633e+00
1.792196750640869141e+00,-2.016396045684814453e+00,-1.805213828254942365e+00
1.790957093238830566e+00,-2.015967845916748047e+00,-1.775792066772702960e+00
1.788515090942382812e+00,-2.021229267120361328e+00,-1.743614649648242976e+00
1.784869074821472168e+00,-2.036170721054077148e+00,-1.720530342586004791e+00
1.781252741813659668e+00,-2.059453010559082031e+00,-1.697481298121727100e+00
1.776702404022216797e+00,-2.088316917419433594e+00,-1.698270551940785911e+00
1.773174762725830078e+00,-2.113800525665283203e+00,-1.698659286812520985e+00
1.770390629768371582e+00,-2.138460397720336914e+00,-1.703490739448421332e+00
1.767473936080932617e+00,-2.158661365509033203e+00,-1.703060054243714649e+00
1.765127778053283691e+00,-2.174572944641113281e+00,-1.703886811452692607e+00
1.763196229934692383e+00,-2.187688112258911133e+00,-1.705305695415233469e+00
1.760505795478820801e+00,-2.203663110733032227e+00,-1.706137226693397846e+00
1.758347749710083008e+00,-2.217818260192871094e+00,-1.704684227647508044e+00
1.757091999053955078e+00,-2.228534460067749023e+00,-1.707401098032016007e+00
1.754895567893981934e+00,-2.238818883895874023e+00,-1.699016972801579373e+00
1.753345251083374023e+00,-2.245459556579589844e+00,-1.692442269518564357e+00
1.752071022987365723e+00,-2.252709388732910156e+00,-1.687597867865691326e+00
1.752270579338073730e+00,-2.259609460830688477e+00,-1.703138556987693786e+00
1.755081415176391602e+00,-2.264017105102539062e+00,-1.781338777253285377e+00
1.756953954696655273e+00,-2.265389919281005859e+00,-1.823851861472500335e+00
1.768943309783935547e+00,-2.270760297775268555e+00,-2.093510194041937389e+00
1.776271462440490723e+00,-2.275697708129882812e+00,-2.275588690504177780e+00
1.781603217124938965e+00,-2.280821323394775391e+00,-2.428984729151786759e+00
1.785794258117675781e+00,-2.285789251327514648e+00,-2.558741919634808237e+00
1.788147568702697754e+00,-2.288984060287475586e+00,-2.640807550293373662e+00
1.789378643035888672e+00,-2.291565656661987305e+00,-2.701690142618660140e+00
1.790586233139038086e+00,-2.292883872985839844e+00,-2.733295816896545993e+00
1.791362404823303223e+00,-2.295083761215209961e+00,-2.790259444320160931e+00
1.792163848876953125e+00,-2.296555995941162109e+00,-2.822713287988646957e+00
1.792533040046691895e+00,-2.297907829284667969e+00,-2.852571799789975771e+00
1.793023586273193359e+00,-2.299238443374633789e+00,-2.880926946937173661e+00
1.790223240852355957e+00,-2.301364183425903320e+00,-2.908686677806823440e+00
1.773203611373901367e+00,-2.306462287902832031e+00,-2.933147115682114503e+00
1.754388809204101562e+00,-2.311166048049926758e+00,-2.944179251217549087e+00
1.725704550743103027e+00,-2.316867589950561523e+00,-2.949483823356457535e+00
1.694573521614074707e+00,-2.322906494140625000e+00,-2.948573970844678094e+00
1.672262668609619141e+00,-2.327505350112915039e+00,-2.951660701354863914e+00
1.653361201286315918e+00,-2.331384897232055664e+00,-2.954371616670643519e+00
1.639047265052795410e+00,-2.334175348281860352e+00,-2.954395882389934336e+00
1.622084140777587891e+00,-2.337236166000366211e+00,-2.955789786329878766e+00
1.605718016624450684e+00,-2.340754985809326172e+00,-2.960302407359406196e+00
1.594733357429504395e+00,-2.342734575271606445e+00,-2.960795564925566392e+00
1.584266781806945801e+00,-2.344364404678344727e+00,-2.960132209905240508e+00
1.574993371963500977e+00,-2.346315383911132812e+00,-2.962919540971892030e+00
1.566890954971313477e+00,-2.347854137420654297e+00,-2.964771969912542104e+00
1.558274269104003906e+00,-2.349419593811035156e+00,-2.967191545852331469e+00
1.553493261337280273e+00,-2.349889516830444336e+00,-2.962085465688834240e+00
1.548718929290771484e+00,-2.346734523773193359e+00,-2.881523523606397408e+00
1.546952962875366211e+00,-2.341667175292968750e+00,-2.773346220836581111e+00
1.544178605079650879e+00,-2.335123300552368164e+00,-2.631264462517499236e+00
1.541998505592346191e+00,-2.331449270248413086e+00,-2.541256684435360569e+00
1.539748668670654297e+00,-2.328790426254272461e+00,-2.471893824682196872e+00
1.538169980049133301e+00,-2.327311754226684570e+00,-2.432665246756980260e+00
1.537008047103881836e+00,-2.325455665588378906e+00,-2.389369127791963088e+00
1.535542130470275879e+00,-2.323821306228637695e+00,-2.346608023618133032e+00
1.534652113914489746e+00,-2.323022127151489258e+00,-2.322832209251827429e+00
1.533897995948791504e+00,-2.322490215301513672e+00,-2.304465636392806882e+00
1.527936697006225586e+00,-2.326783418655395508e+00,-2.263313212878795611e+00
1.518568515777587891e+00,-2.336906194686889648e+00,-2.247406438228042092e+00
1.503334164619445801e+00,-2.354899644851684570e+00,-2.231074703427894157e+00
1.484843015670776367e+00,-2.378271102905273438e+00,-2.224178218393625617e+00
1.466148376464843750e+00,-2.403163433074951172e+00,-2.222696580534534672e+00
1.452237129211425781e+00,-2.421520709991455078e+00,-2.221332784864585630e+00
1.440340876579284668e+00,-2.437509059906005859e+00,-2.221112232582511670e+00
1.429726481437683105e+00,-2.451145410537719727e+00,-2.220150506831393589e+00
1.418953895568847656e+00,-2.465831041336059570e+00,-2.221641230184444371e+00
1.412182807922363281e+00,-2.474824190139770508e+00,-2.222744874904341028e+00
1.403615355491638184e+00,-2.485912322998046875e+00,-2.220559310111405615e+00
1.398639321327209473e+00,-2.492936134338378906e+00,-2.220756849355246310e+00
1.393328547477722168e+00,-2.500049114227294922e+00,-2.221833582574390675e+00
1.387640833854675293e+00,-2.507613420486450195e+00,-2.221162324596248627e+00
1.382987141609191895e+00,-2.513462543487548828e+00,-2.220294152386911080e+00
1.380083322525024414e+00,-2.519099235534667969e+00,-2.238463067262842721e+00
1.381138682365417480e+00,-2.525692224502563477e+00,-2.346361043716364669e+00
1.386146426200866699e+00,-2.531016111373901367e+00,-2.497049220531247560e+00
1.391177058219909668e+00,-2.538268566131591797e+00,-2.683161350692738534e+00
1.394140601158142090e+00,-2.543376445770263672e+00,-2.801142653654819625e+00
1.395998477935791016e+00,-2.547360897064208984e+00,-2.889353855595915732e+00
1.396662235260009766e+00,-2.551258087158203125e+00,-2.965427085878800995e+00
1.397534608840942383e+00,-2.554348230361938477e+00,-3.030714209273678961e+00
1.397826910018920898e+00,-2.556522369384765625e+00,-3.077733440400822307e+00
1.398249506950378418e+00,-2.558495759963989258e+00,-3.116976439434201218e+00
1.398151755332946777e+00,-2.559635877609252930e+00,-3.140841510040988993e+00
1.397838830947875977e+00,-2.560897111892700195e+00,3.116000876631079386e+00
1.395563364028930664e+00,-2.562420129776000977e+00,3.081640173290359996e+00
1.380669713020324707e+00,-2.562394142150878906e+00,3.061830816403424471e+00
1.354329347610473633e+00,-2.560619115829467773e+00,3.048688451848885705e+00
1.329117536544799805e+00,-2.558287858963012695e+00,3.044361404867085952e+00
1.301106452941894531e+00,-2.555632829666137695e+00,3.047085487408847548e+00
1.274968504905700684e+00,-2.553096532821655273e+00,3.047134688143651182e+00
1.254933953285217285e+00,-2.551052570343017578e+00,3.048462313771119980e+00
1.236289978027343750e+00,-2.549151420593261719e+00,3.049921803271514520e+00
1.221776604652404785e+00,-2.547961235046386719e+00,3.050216057159282457e+00
1.206479072570800781e+00,-2.546401739120483398e+00,3.050922599109666677e+00
1.196964859962463379e+00,-2.545637130737304688e+00,3.050513063489010079e+00
1.184959769248962402e+00,-2.544270992279052734e+00,3.051727714564483662e+00
1.173656940460205078e+00,-2.543217420578002930e+00,3.052053275489965856e+00
1.164998531341552734e+00,-2.542394399642944336e+00,3.054112218580481652e+00
1.158186674118041992e+00,-2.541920185089111328e+00,3.054296569938946604e+00
1.153351545333862305e+00,-2.542119741439819336e+00,3.041215852432022970e+00
1.150269269943237305e+00,-2.543490648269653320e+00,2.994424883939495352e+00
1.150839209556579590e+00,-2.550665140151977539e+00,2.935122569375508306e+00
1.148550152778625488e+00,-2.552000999450683594e+00,2.854076077556763735e+00
1.147913575172424316e+00,-2.553884983062744141e+00,2.795833034205273293e+00
1.147235631942749023e+00,-2.555103302001953125e+00,2.759568241281664669e+00
1.146852731704711914e+00,-2.556536674499511719e+00,2.731735614952709668e+00
1.146357536315917969e+00,-2.557669878005981445e+00,2.707523147441437850e+00
1.145493149757385254e+00,-2.559098005294799805e+00,2.678001394408900282e+00
1.140929937362670898e+00,-2.557669401168823242e+00,2.644223743427365214e+00
1.124029517173767090e+00,-2.549386501312255859e+00,2.628405776778410363e+00
1.102562785148620605e+00,-2.537933111190795898e+00,2.615833406148555085e+00
1.080445885658264160e+00,-2.525465488433837891e+00,2.611801594471204524e+00
1.058698058128356934e+00,-2.512020826339721680e+00,2.615754186154490846e+00
1.034111499786376953e+00,-2.495848655700683594e+00,2.588192306310281410e+00
1.019831061363220215e+00,-2.489469051361083984e+00,2.624084963039381435e+00
1.002063751220703125e+00,-2.478139162063598633e+00,2.627128427548321099e+00
9.860660433769226074e-01,-2.468859910964965820e+00,2.636931456165412690e+00
9.735960364341735840e-01,-2.462778806686401367e+00,2.634457626645924755e+00
9.641719460487365723e-01,-2.457005023956298828e+00,2.636247298614240009e+00
9.536411762237548828e-01,-2.450476169586181641e+00,2.634442396739540726e+00
9.462044835090637207e-01,-2.446811437606811523e+00,2.635646930408245048e+00
9.375610351562500000e-01,-2.441135644912719727e+00,2.612919204807022666e+00
9.334203600883483887e-01,-2.439697504043579102e+00,2.631364178896378192e+00
9.282643198966979980e-01,-2.436386108398437500e+00,2.641649136343232840e+00
9.266453981399536133e-01,-2.432601928710937500e+00,2.702755901885458556e+00
9.286285042762756348e-01,-2.429124593734741211e+00,2.792432427927522554e+00
9.290837049484252930e-01,-2.425118446350097656e+00,2.871996769327648025e+00
9.304141998291015625e-01,-2.420268774032592773e+00,2.950638604494685069e+00
9.309342503547668457e-01,-2.418806314468383789e+00,2.985134198508484715e+00
9.312917590141296387e-01,-2.417422056198120117e+00,3.024244094358482293e+00
9.313905835151672363e-01,-2.416326522827148438e+00,3.046857218039724202e+00
9.318690896034240723e-01,-2.415423631668090820e+00,3.068232040566388541e+00
9.268730282783508301e-01,-2.413464546203613281e+00,3.106070352867112305e+00
9.081820845603942871e-01,-2.411825418472290039e+00,3.128693662191479596e+00
8.832666277885437012e-01,-2.411108493804931641e+00,-3.140482453812879271e+00
8.484665155410766602e-01,-2.411291360855102539e+00,-3.136406667983545837e+00
8.277173638343811035e-01,-2.411082267761230469e+00,-3.135392628153200523e+00
8.023756742477416992e-01,-2.411515712738037109e+00,-3.137995347889552811e+00
7.835342884063720703e-01,-2.411627292633056641e+00,-3.136840311648936286e+00
7.665151953697204590e-01,-2.411457300186157227e+00,-3.135797025391112491e+00
7.518427371978759766e-01,-2.411551475524902344e+00,-3.135011501245783982e+00
7.370225787162780762e-01,-2.411794424057006836e+00,-3.136812047482980592e+00
7.257217168807983398e-01,-2.411552667617797852e+00,-3.135956875547508460e+00
7.157347798347473145e-01,-2.411790609359741211e+00,-3.137406751700363650e+00
7.070651054382324219e-01,-2.411976575851440430e+00,-3.139012160654298444e+00
6.978805065155029297e-01,-2.411828994750976562e+00,-3.139922275994604384e+00
6.905442476272583008e-01,-2.411569833755493164e+00,-3.139335395289589492e+00
6.836588382720947266e-01,-2.412363290786743164e+00,3.135066710911875276e+00
6.796971559524536133e-01,-2.415748357772827148e+00,3.065194005958205459e+00
6.783757805824279785e-01,-2.422805070877075195e+00,2.912246868865427274e+00
6.768727898597717285e-01,-2.428995132446289062e+00,2.804369538211743063e+00
6.747796535491943359e-01,-2.433726787567138672e+00,2.685208118294937663e+00
6.725687384605407715e-01,-2.437414169311523438e+00,2.606666590705752462e+00
6.722517609596252441e-01,-2.438449859619140625e+00,2.564247628481339802e+00
6.708478927612304688e-01,-2.440798044204711914e+00,2.512568788914772533e+00
6.698892116546630859e-01,-2.442291498184204102e+00,2.496437243221739877e+00
6.692057251930236816e-01,-2.441907405853271484e+00,2.450695206973355411e+00
6.682784557342529297e-01,-2.444151639938354492e+00,2.440775418745639413e+00
6.669224500656127930e-01,-2.444757699966430664e+00,2.412173590696427894e+00
6.582295298576354980e-01,-2.438179016113281250e+00,2.380003381214235603e+00
6.435783505439758301e-01,-2.424972057342529297e+00,2.365265944071104798e+00
6.207737922668457031e-01,-2.402182340621948242e+00,2.360635838757948690e+00
6.003179550170898438e-01,-2.381325483322143555e+00,2.356217729616904677e+00
5.804073214530944824e-01,-2.361009836196899414e+00,2.355977980176743536e+00
5.681003332138061523e-01,-2.348838806152343750e+00,2.356163297213679897e+00
5.531502366065979004e-01,-2.333724260330200195e+00,2.356900393733270427e+00
5.440396666526794434e-01,-2.324895381927490234e+00,2.355744955597748991e+00
5.321134924888610840e-01,-2.313193321228027344e+00,2.354707660931657287e+00
5.235542058944702148e-01,-2.304389476776123047e+00,2.358273876593715457e+00
5.159737467765808105e-01,-2.296970129013061523e+00,2.358366557170791467e+00
5.091453194618225098e-01,-2.290419340133666992e+00,2.356054278664571733e+00
5.020934343338012695e-01,-2.283021450042724609e+00,2.358144734384923780e+00
4.961103796958923340e-01,-2.276855707168579102e+00,2.359599127017672160e+00
4.924920797348022461e-01,-2.273646831512451172e+00,2.358411931622269364e+00
4.902230501174926758e-01,-2.269403934478759766e+00,2.379443944126688137e+00
4.917232692241668701e-01,-2.265643596649169922e+00,2.461522717365896895e+00
4.946658015251159668e-01,-2.261047363281250000e+00,2.575086846959322884e+00
4.962235391139984131e-01,-2.257650613784790039e+00,2.655529478089910356e+00
4.974588751792907715e-01,-2.255477190017700195e+00,2.700402574632819963e+00
4.983060359954833984e-01,-2.254296541213989258e+00,2.731904982364172341e+00
4.994482100009918213e-01,-2.252585649490356445e+00,2.774045129966594914e+00
4.994422197341918945e-01,-2.251022577285766602e+00,2.811995992923272070e+00
4.995299875736236572e-01,-2.250056028366088867e+00,2.832126584200390873e+00
4.999678432941436768e-01,-2.248556613922119141e+00,2.862503202050451279e+00
4.975503087043762207e-01,-2.246318340301513672e+00,2.894214059130400862e+00
4.843978583812713623e-01,-2.242178201675415039e+00,2.912680394399110639e+00
4.576370120048522949e-01,-2.235772132873535156e+00,2.927547594906998896e+00
4.282020330429077148e-01,-2.229373931884765625e+00,2.930470645321088696e+00
4.057154953479766846e-01,-2.224883317947387695e+00,2.928839126585561559e+00
3.773207366466522217e-01,-2.219087362289428711e+00,2.923901098121772790e+00
3.598064780235290527e-01,-2.215528726577758789e+00,2.921362920881342085e+00
3.384061157703399658e-01,-2.211093187332153320e+00,2.919238703438877813e+00
3.258269727230072021e-01,-2.207983732223510742e+00,2.915807697137980270e+00
3.126302361488342285e-01,-2.205761432647705078e+00,2.912523942441909597e+00
3.012674748897552490e-01,-2.203165769577026367e+00,2.910250114287626921e+00
2.887645661830902100e-01,-2.200739860534667969e+00,2.904287330300403980e+00
2.806162834167480469e-01,-2.198575973510742188e+00,2.900807864184690388e+00
2.736043930053710938e-01,-2.197515010833740234e+00,2.896070301638443922e+00
2.663921117782592773e-01,-2.195816040039062500e+00,2.892022911618077785e+00
2.616617083549499512e-01,-2.195401668548583984e+00,2.881831067114379863e+00
2.605224251747131348e-01,-2.197572946548461914e+00,2.831993950309345642e+00
2.601383030414581299e-01,-2.199098348617553711e+00,2.797131352059320619e+00
2.624687850475311279e-01,-2.200876712799072266e+00,2.766631100335517068e+00
2.628683149814605713e-01,-2.203191995620727539e+00,2.738963405536073203e+00
2.643946409225463867e-01,-2.204748153686523438e+00,2.710091567333055451e+00
2.648507058620452881e-01,-2.206230640411376953e+00,2.692366125100393859e+00
2.623213529586791992e-01,-2.207664966583251953e+00,2.655876879136664037e+00
2.507680654525756836e-01,-2.202713012695312500e+00,2.635453266385267668e+00
2.216793596744537354e-01,-2.186886787414550781e+00,2.623026139663524603e+00
1.987508237361907959e-01,-2.174199581146240234e+00,2.624142385185416870e+00
1.737082451581954956e-01,-2.160373449325561523e+00,2.626110304180966359e+00
1.504802405834197998e-01,-2.147477626800537109e+00,2.628622218857193715e+00
1.322958469390869141e-01,-2.137853384017944336e+00,2.629169354686950122e+00
1.158394813537597656e-01,-2.128958225250244141e+00,2.626978945845260149e+00
1.023176163434982300e-01,-2.121230840682983398e+00,2.629758483668255487e+00
8.695499598979949951e-02,-2.115307569503784180e+00,2.614892103055098893e+00
7.329018414020538330e-02,-2.110383272171020508e+00,2.616220244082343882e+00
6.408210843801498413e-02,-2.105023860931396484e+00,2.624208832953975445e+00
5.437932536005973816e-02,-2.096936464309692383e+00,2.622283199460218484e+00
4.869285598397254944e-02,-2.093707084655761719e+00,2.614306853764739813e+00
4.175013303756713867e-02,-2.090245008468627930e+00,2.602841933697995103e+00
3.725045546889305115e-02,-2.087613344192504883e+00,2.610118330765194727e+00
3.639972209930419922e-02,-2.084289789199829102e+00,2.695694874862796020e+00
3.836917132139205933e-02,-2.077654838562011719e+00,2.807565258467164426e+00
3.972753509879112244e-02,-2.072073936462402344e+00,2.925585264492251980e+00
3.995775431394577026e-02,-2.069631814956665039e+00,2.980025341127243266e+00
4.140240699052810669e-02,-2.066217184066772461e+00,3.040536967005495583e+00
4.205201938748359680e-02,-2.063871860504150391e+00,3.085689505790861986e+00
4.231202974915504456e-02,-2.062092065811157227e+00,3.117899202263837211e+00
4.223730787634849548e-02,-2.061145067214965820e+00,3.141118017043677213e+00
4.180135577917098999e-02,-2.059494256973266602e+00,-3.098928166810877904e+00
4.203076660633087158e-02,-2.057654142379760742e+00,-3.061661665471742566e+00
4.160351306200027466e-02,-2.056461572647094727e+00,-3.041075242817038671e+00
2.477005124092102051e-02,-2.056123971939086914e+00,-3.005090402880885136e+00
1.371666090562939644e-03,-2.060444593429565430e+00,-3.002219090287771674e+00
-2.829514630138874054e-02,-2.064246654510498047e+00,-2.987108868333992806e+00
-5.482416972517967224e-02,-2.068665027618408203e+00,-2.986895712983246298e+00
-8.042641729116439819e-02,-2.071592092514038086e+00,-2.992890470839156158e+00
-1.026231423020362854e-01,-2.074409961700439453e+00,-3.002340645818886600e+00
-1.162597164511680603e-01,-2.071488380432128906e+00,-2.996223382611277852e+00
-1.314276009798049927e-01,-2.074812650680541992e+00,-3.007788838784724472e+00
-1.457788795232772827e-01,-2.076821327209472656e+00,-3.010049958180184060e+00
-1.570937335491180420e-01,-2.078329086303710938e+00,-3.006623125000428054e+00
-1.674892157316207886e-01,-2.079389095306396484e+00,-3.002797667584075292e+00
-1.777148246765136719e-01,-2.081856966018676758e+00,-3.007400619085875970e+00
-1.861470192670822144e-01,-2.082742214202880859e+00,-2.999426123494112417e+00
-1.936166137456893921e-01,-2.083916187286376953e+00,-2.997678306251503333e+00
-2.010823935270309448e-01,-2.084990978240966797e+00,-3.001268506374292766e+00
-2.062873840332031250e-01,-2.086028575897216797e+00,-3.002943318993540167e+00
-2.053433954715728760e-01,-2.086782455444335938e+00,-3.021980971989280285e+00
-2.052860409021377563e-01,-2.088269472122192383e+00,-3.050417629781105422e+00
-2.046587020158767700e-01,-2.089123487472534180e+00,-3.066466435272542590e+00
-2.086412459611892700e-01,-2.090788364410400391e+00,-3.107524580149298110e+00
-2.241138517856597900e-01,-2.092214584350585938e+00,-3.128673672053676302e+00
-2.508507966995239258e-01,-2.092884302139282227e+00,3.139374783078253017e+00
-2.793958485126495361e-01,-2.093033313751220703e+00,3.138757646687048819e+00
-3.101372122764587402e-01,-2.093009948730468750e+00,-3.141200614819466885e+00
-3.313816189765930176e-01,-2.092806100845336914e+00,-3.134415882273659637e+00
-3.525714874267578125e-01,-2.093118906021118164e+00,-3.132805794769573104e+00
-3.706102073192596436e-01,-2.093106746673583984e+00,-3.131348286014542737e+00
-3.881622254848480225e-01,-2.093167543411254883e+00,-3.128562979447653269e+00
-4.034176468849182129e-01,-2.093131780624389648e+00,-3.127290123192853155e+00
-4.146524071693420410e-01,-2.093337297439575195e+00,-3.124964858773815024e+00
-4.226983189582824707e-01,-2.093598365783691406e+00,-3.126097203704078176e+00
-4.316914975643157959e-01,-2.093530893325805664e+00,-3.124323196527685642e+00
-4.394511878490447998e-01,-2.093324184417724609e+00,-3.125216123145392100e+00
-4.481762647628784180e-01,-2.093685388565063477e+00,-3.127495668926782990e+00
-4.542427659034729004e-01,-2.093725442886352539e+00,-3.122556540200739139e+00
-4.555088579654693604e-01,-2.092627286911010742e+00,-3.099942041399529558e+00
-4.545327723026275635e-01,-2.090839624404907227e+00,-3.065510724772186446e+00
-4.547648727893829346e-01,-2.089657783508300781e+00,-3.038016152480524035e+00
-4.548852145671844482e-01,-2.088581800460815430e+00,-3.018083724361825926e+00
-4.574126601219177246e-01,-2.087139606475830078e+00,-2.989349922730949238e+00
-4.695722758769989014e-01,-2.088195562362670898e+00,-2.959766143825131035e+00
-4.940553009510040283e-01,-2.091836214065551758e+00,-2.941988422632446198e+00
-5.229547619819641113e-01,-2.097339868545532227e+00,-2.936890158970733467e+00
-5.501149296760559082e-01,-2.102576017379760742e+00,-2.933346278019513420e+00
-5.731715559959411621e-01,-2.107094049453735352e+00,-2.936644498851347596e+00
-5.926669239997863770e-01,-2.111355781555175781e+00,-2.930903038815083406e+00
-6.095303893089294434e-01,-2.114168882369995117e+00,-2.925509884271459526e+00
-6.298717260360717773e-01,-2.118470668792724609e+00,-2.924100353239542649e+00
-6.416926383972167969e-01,-2.121052980422973633e+00,-2.937967236369010138e+00
-6.544497609138488770e-01,-2.123750448226928711e+00,-2.925622610399990275e+00
-6.644288897514343262e-01,-2.125432014465332031e+00,-2.919298742817971526e+00
-6.744251847267150879e-01,-2.127476215362548828e+00,-2.919048362106556382e+00
-6.831569671630859375e-01,-2.129377603530883789e+00,-2.915731789159180742e+00
-6.894779801368713379e-01,-2.130617141723632812e+00,-2.911831752864737943e+00
-6.965009570121765137e-01,-2.131903409957885742e+00,-2.906901198777237294e+00
-7.027513384819030762e-01,-2.134065389633178711e+00,-2.917101345830994230e+00
-7.055980563163757324e-01,-2.138256788253784180e+00,-2.993305279163907429e+00
-7.054100632667541504e-01,-2.144251108169555664e+00,-3.121327327649695782e+00
-7.069638967514038086e-01,-2.151520013809204102e+00,3.012621681043162525e+00
-7.080071568489074707e-01,-2.155972957611083984e+00,2.917077465477467157e+00
-7.087791562080383301e-01,-2.158847570419311523e+00,2.855777771081985605e+00
-7.093213796615600586e-01,-2.161480188369750977e+00,2.792398468600486794e+00
-7.101843357086181641e-01,-2.162971973419189453e+00,2.763226558818640655e+00
-7.106911540031433105e-01,-2.164529085159301758e+00,2.730196718027106506e+00
-7.112749218940734863e-01,-2.165262699127197266e+00,2.707757173620350954e+00
-7.118967771530151367e-01,-2.166515111923217773e+00,2.677891999071620788e+00
-7.122561931610107422e-01,-2.167624235153198242e+00,2.653398389224949305e+00
-7.155786156654357910e-01,-2.167999267578125000e+00,2.617101170719320358e+00
-7.284389734268188477e-01,-2.161537885665893555e+00,2.599112491966859118e+00
-7.478812932968139648e-01,-2.150749683380126953e+00,2.587939592952669621e+00
-7.679099440574645996e-01,-2.138524055480957031e+00,2.586078647261809138e+00
-7.946470379829406738e-01,-2.121945142745971680e+00,2.589358726099833419e+00
-8.167572021484375000e-01,-2.108750104904174805e+00,2.594615504670823469e+00
-8.336970210075378418e-01,-2.099000930786132812e+00,2.597412989453194321e+00
-8.454243540763854980e-01,-2.090822219848632812e+00,2.596921883190378644e+00
-8.600555062294006348e-01,-2.081648111343383789e+00,2.597968901935636232e+00
-8.736386895179748535e-01,-2.073549270629882812e+00,2.599008440588601587e+00
-8.836586475372314453e-01,-2.067590475082397461e+00,2.599834932480877825e+00
-8.905436992645263672e-01,-2.063245773315429688e+00,2.599426975764605352e+00
-8.994107842445373535e-01,-2.058406829833984375e+00,2.600932741286614558e+00
-9.067620635032653809e-01,-2.053990840911865234e+00,2.601750794695995239e+00
